track_id,artist_name,track_name,album_name,album_type,video_title,channel_name,platform,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_sec,mood_category,views,likes,comments,streams,engagement_rate,like_ratio,popularity_score,energy_liveness_ratio,is_licensed,is_official_video
1028,El Cuarteto De Nos,Yendo a la Casa de Damián,Raro,album,Cuarteto de Nos   Yendo a la casa de Damián Video Oficial HD,daniel chirinos,Spotify,0.661,0.75,-5.816,0.0402,0.0614,0.0,0.267,0.524,105.984,254.1,Happy/Energetic,253656,5591,269,30016860,0.023102,0.022042,0.89,2.808988764,0,0
1029,Sheila On 7,Hari Bersamanya,Berlayar,album,Sheila On 7 - Hari Bersamanya (Video Clip),sheilaon7VEVO,Youtube,0.63,0.68,-4.556,0.0294,0.312,0.0,0.194,0.792,119.984,232.7,Happy/Energetic,44606191,125772,7657,27546852,0.002991,0.00282,0.81,3.505154639,1,1
1030,Aphex Twin,180db_ [130],Syro,album,180Db_ [130],Aphex Twin - Topic,Spotify,0.828,0.61,-7.305,0.0648,0.00104,0.894,0.0792,0.566,130.064,191.5,Happy/Energetic,967821,26128,73,8414052,0.027072,0.026997,0.25,7.702020202,1,1
1031,Seafret,Wildfire,Tell Me It's Real (Expanded Edition),album,Seafret - Wildfire (Official Video),SeafretVEVO,Spotify,0.587,0.58,-7.867,0.0329,0.252,0.00243,0.105,0.193,131.953,224.8,Angry/Intense,13038924,230089,3443,50536983,0.01791,0.017646,1.49,5.523809524,1,1
1032,Chayanne,Y Tú Te Vas,Chayanne,album,Chayanne - Y Tú Te Vas (Video Oficial),chayanneVEVO,Youtube,0.615,0.615,-7.939,0.0309,0.0189,1.78e-05,0.192,0.491,139.956,285.1,Angry/Intense,221552390,714967,22191,126878363,0.003327,0.003227,3.75,3.203125,1,1
1033,Mecano,La Fuerza del Destino,Descanso Dominical (Bonus Tracks Edition),album,Mecano - La Fuerza del Destino (Videoclip),MecanoVEVO,Youtube,0.761,0.606,-5.887,0.0374,0.223,0.0021,0.0662,0.882,89.822,311.2,Happy/Energetic,79304357,270396,9721,76326054,0.003532,0.00341,2.25,9.15407855,1,1
1034,21 Savage,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",album,Drake & 21 Savage - Jimmy Cooks,Drake,Spotify,0.529,0.673,-4.711,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218.4,Angry/Intense,12454143,461647,14487,413205085,0.038231,0.037068,12.2,7.23655914,0,1
1035,Money Man,Attempted,Epidemic (Deluxe),album,Money Man - Attempted (Visualizer),Money Man,Spotify,0.823,0.613,-9.395,0.0514,0.0429,0.000159,0.145,0.691,120.036,120.5,Happy/Energetic,2659708,28143,568,8326072,0.010795,0.010581,0.25,4.227586207,1,1
1036,Romeo Santos,El Pañuelo,"Fórmula, Vol. 3",album,"Romeo Santos, ROSALÍA - El Pañuelo (Official Video)",RomeoSantosVEVO,Spotify,0.839,0.71,-3.823,0.0409,0.0534,0.0,0.283,0.661,129.997,234.8,Happy/Energetic,28174439,405260,10896,65328111,0.014771,0.014384,1.93,2.508833922,1,1
1037,Years & Years,Hallucination - Navos Remix,Hallucination (Navos Remix),single,Alesso - Years ft. Matthew Koma,Refune Music,Youtube,0.651,0.812,-8.021,0.0506,0.0749,6.28e-06,0.1,0.56,124.969,150.0,Happy/Energetic,41285525,229100,9158,7098916,0.005771,0.005549,0.21,8.12,0,0
1038,girl in red,.,if i could make it go quiet,album,girl in red - we fell in love in october,girl in red,Youtube,0.451,0.907,-7.362,0.291,0.0838,0.832,0.137,0.317,151.988,166.2,Angry/Intense,91870599,2437878,67525,27399977,0.027271,0.026536,0.81,6.620437956,0,1
1039,Camilo,Aeropuerto,De Adentro Pa Afuera,album,Camilo - Aeropuerto (Official Video),CamiloVEVO,Spotify,0.69,0.58,-4.395,0.199,0.0328,0.0,0.328,0.708,197.635,177.6,Happy/Energetic,15736532,152209,3756,31400753,0.009911,0.009672,0.93,1.768292683,1,1
1040,George Harrison,"My Back Pages - Live at Madison Square Garden, New York, NY - October 1992",Bob Dylan - 30th Anniversary Concert Celebration [(Deluxe Edition) [Remastered]],compilation,My Back Pages - Bob Dylan The 30th Anniversary Concert Celebration,EClaptonAddict,Spotify,0.439,0.867,-7.722,0.0618,0.00907,8.93e-06,0.679,0.318,129.103,279.9,Angry/Intense,567338,4874,459,13561396,0.0094,0.008591,0.4,1.276877761,0,0
1041,Grupo Revelação,Meu Amor É Todo Seu,Meu Amor É Todo Seu,single,Grupo Revelação e Vitinho - Meu Amor É Todo Seu #RSB,Grupo Revelação,Spotify,0.46,0.641,-7.569,0.0695,0.728,0.0,0.908,0.712,87.258,191.4,Happy/Energetic,547049,6948,127,5054137,0.012933,0.012701,0.15,0.705947137,1,1
1042,Heroes Del Silencio,La carta,Senderos De Traición - Edición Especial,album,Heroes del Silencio - La Carta,Diego Garcia,Spotify,0.494,0.858,-5.578,0.0811,0.215,0.0,0.0981,0.525,170.177,187.5,Happy/Energetic,54087,437,22,18097379,0.008486,0.00808,0.53,8.74617737,0,0
1043,Leon James,"Gundellonaa (From ""Ori Devuda"")","Gundellonaa (From ""Ori Devuda"") - Single",single,"Gundellonaa - Video Song | Ori Devuda | Vishwak Sen, Asha | Ashwath Marimuthu | Leon James | Anirudh",Saregama Telugu,Youtube,0.688,0.731,-6.665,0.108,0.324,0.0,0.326,0.566,132.194,200.1,Happy/Energetic,53007609,346994,3572,21040555,0.006614,0.006546,0.62,2.242331288,1,1
1044,TWICE,Feel Special,Feel Special,album,"TWICE ""Feel Special"" M/V",JYP Entertainment,Youtube,0.708,0.959,-1.338,0.0604,0.0296,0.00188,0.107,0.644,128.981,206.9,Happy/Energetic,459290870,5042542,592245,283695068,0.012268,0.010979,8.38,8.962616822,1,1
1045,Trueno,FEEL ME??,BIEN O MAL,album,Trueno - FEEL ME?? (Video Oficial),Trueno Oficial,Spotify,0.733,0.568,-5.987,0.0462,0.341,0.0,0.232,0.502,123.079,187.3,Happy/Energetic,111369303,1378114,25277,158950359,0.012601,0.012374,4.69,2.448275862,1,1
1046,Leo Dan,Qué Tiene la Niña,El Fenómeno,album,"Leo Dan - La Niña Está Triste (En Vivo) ft. Jesús ""Tuti"" Martínez",LeoDanVEVO,Youtube,0.492,0.454,-8.409,0.03,0.751,0.0,0.287,0.544,120.787,159.2,Calm/Positive,85088044,214822,5617,19871845,0.002591,0.002525,0.59,1.581881533,1,1
1047,Luke Bryan,Kick The Dust Up,Kill The Lights (Deluxe),album,Luke Bryan - Kick The Dust Up (Official Lyric Video),LukeBryanVEVO,Spotify,0.597,0.86,-2.315,0.0461,0.196,0.0,0.087,0.818,172.064,190.6,Happy/Energetic,91260443,337197,9218,154979561,0.003796,0.003695,4.58,9.885057471,1,1
1048,Nio Garcia,Te Boté - Remix,Now Or Never,album,0,0,Spotify,0.903,0.675,-3.445,0.214,0.543,1.29e-05,0.0595,0.442,96.507,417.9,Angry/Intense,0,0,0,1039782758,0.0,0.0,30.7,11.34453782,0,0
1049,Bryant Myers,Hoodie,LLNM2,album,"Anuel AA, Bryant Myers - Hoodie (Video Oficial) | LLNM2",Anuel AA,Youtube,0.539,0.657,-6.016,0.301,0.341,0.0,0.114,0.562,123.937,250.9,Happy/Energetic,13089474,324133,13030,8002128,0.025758,0.024763,0.24,5.763157895,1,1
1050,Camila,Aléjate de Mí,Dejarte De Amar,album,Camila - Aléjate De Mi,camilaVEVO,Youtube,0.464,0.536,-8.372,0.0472,0.159,0.0,0.0969,0.252,145.772,258.5,Angry/Intense,441487508,1233455,28703,152894852,0.002859,0.002794,4.51,5.531475748,1,1
1051,La Arrolladora Banda El Limón De Rene Camacho,De Ti Exclusivo,Para Ti Exclusivo (En Vivo Desde Arandas Jalisco),album,La Arrolladora Banda El Limón De René Camacho - De Ti Exclusivo,ArrolladoraLimonVEVO,Spotify,0.665,0.463,-7.068,0.0412,0.704,1.53e-05,0.104,0.786,124.996,196.4,Calm/Positive,41037600,107211,1586,43649333,0.002651,0.002613,1.29,4.451923077,1,1
1052,Klaas,Heart Swipe,Heart Swipe,single,Klaas – Heart Swipe,You Love Dance.TV,Spotify,0.617,0.866,-5.619,0.106,0.0208,0.000224,0.0472,0.461,130.117,146.8,Angry/Intense,87250,1545,72,1347876,0.018533,0.017708,0.04,18.34745763,1,1
1053,Cazzu,Mucha Data,Error 93,album,Cazzu - Mucha Data (Video Oficial),CAZZU Canal Oficial,Youtube,0.695,0.522,-7.271,0.321,0.192,9.94e-05,0.0816,0.327,134.979,154.1,Angry/Intense,143604141,1960445,41915,66242415,0.013944,0.013652,1.96,6.397058824,1,1
1054,Nicki Nicole,Entre Nosotros (Remix) [con Nicki Nicole],Entre Nosotros (Remix) [con Nicki Nicole],single,"Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole - Entre Nosotros REMIX (Video Oficial)",Tiago PZK,Youtube,0.7,0.438,-5.784,0.0433,0.401,0.0,0.373,0.605,170.106,260.0,Calm/Positive,306860402,2897709,83141,201926628,0.009714,0.009443,5.96,1.174262735,1,1
1055,Willie Nelson,Roll Me Up and Smoke Me When I Die - Live,Willie Nelson American Outlaw (Live),compilation,Willie Nelson - Roll Me Up and Smoke Me When I Die (Live Version),WillieNelsonVEVO,Spotify,0.427,0.813,-9.02,0.0737,0.0713,0.109,0.873,0.344,106.859,134.3,Angry/Intense,8726124,58294,1658,9999321,0.00687,0.00668,0.3,0.931271478,1,1
1056,Lee Brice,Memory I Don't Mess With,Hey World,album,Lee Brice - Memory I Don't Mess With (Official Music Video),Lee Brice,Spotify,0.617,0.704,-7.61,0.0258,0.171,0.0,0.0924,0.57,91.541,180.6,Happy/Energetic,16149622,102246,2731,101221499,0.0065,0.006331,2.99,7.619047619,1,1
1057,Abel Pintos,Sin Principio Ni Final,Sueño Dorado,album,Abel Pintos - Sin Principio Ni Final (Official Video),abelpintosVEVO,Youtube,0.576,0.543,-7.785,0.0362,0.124,0.0,0.379,0.439,129.885,231.4,Angry/Intense,134111765,436365,9913,59742726,0.003328,0.003254,1.76,1.432717678,1,1
1058,Thomas Rhett,Marry Me,Life Changes,album,Thomas Rhett - Marry Me,ThomasRhettVEVO,Spotify,0.333,0.412,-8.633,0.029,0.0977,0.0,0.113,0.474,85.028,205.5,Sad/Mellow,247821183,896837,23852,314553798,0.003715,0.003619,9.29,3.646017699,1,1
1059,Los Panchos,Cuando Vuelva a Tu Lado,Canta En Español Con Los Panchos,album,Cuando Vuelva a Tu Lado,Eydie Gormé - Topic,Spotify,0.706,0.309,-11.635,0.0338,0.743,1.54e-06,0.195,0.746,100.382,159.7,Calm/Positive,2034944,19082,77,12125077,0.009415,0.009377,0.36,1.584615385,1,1
1060,Janis Joplin,Little Girl Blue,I Got Dem Ol' Kozmic Blues Again Mama!,album,Janis Joplin - Little Girl Blue,Trip Hop Universe,Spotify,0.399,0.366,-10.814,0.035,0.458,0.00431,0.117,0.143,130.246,228.7,Sad/Mellow,5321829,55428,1512,16448114,0.010699,0.010415,0.49,3.128205128,0,0
1061,JP Cooper,September Song - Guitar Acoustic,Raised Under Grey Skies (Deluxe),album,JP Cooper - September Song (Acoustic),JPCooperVEVO,Spotify,0.593,0.394,-8.946,0.029,0.355,0.0,0.121,0.543,94.909,212.2,Calm/Positive,13294977,111735,2366,165670932,0.008582,0.008404,4.89,3.256198347,1,1
1062,Phantogram,Don't Move,Nightlife,single,"Phantogram - ""Don't Move"" (Official Video)",Barsuk Records,Spotify,0.558,0.642,-5.206,0.0321,7.19e-05,0.00746,0.201,0.482,99.977,258.2,Angry/Intense,5256566,32636,1083,62945585,0.006415,0.006209,1.86,3.194029851,1,1
1063,Neha Kakkar,"Gali Gali (From ""Kgf Chapter 1"")","Gali Gali (From ""Kgf Chapter 1"")",single,Gali Gali Full Video Song | KGF | Neha Kakkar | Mouni Roy | Tanishk Bagchi | Rashmi Virag |T-SERIES,T-Series,Youtube,0.789,0.95,-3.604,0.0759,0.191,1.41e-05,0.0969,0.746,126.013,174.7,Happy/Energetic,472320564,2201834,33096,37324477,0.004732,0.004662,1.1,9.803921569,1,1
1064,Ana Gabriel,Mi Talismán,Mi Mexico,album,Ana Gabriel - Mi Talismán/No Entiendo/Hechizo,AnaGabrielVEVO,Youtube,0.628,0.387,-9.23,0.0261,0.437,8.07e-06,0.372,0.609,109.037,288.2,Calm/Positive,352435270,641970,15934,39830498,0.001867,0.001822,1.18,1.040322581,1,1
1065,Simply Red,Something Got Me Started - 2008 Remaster,Stars (Expanded Version),album,Simply Red - Something Got Me Started (Official Video),Simply Red,Spotify,0.698,0.91,-6.563,0.0459,0.019,7.73e-05,0.11,0.715,112.112,240.7,Happy/Energetic,27841752,113088,1456,67373078,0.004114,0.004062,1.99,8.272727273,1,1
1066,Christian Nodal,Aquí Abajo,AYAYAY! (Deluxe),album,Christian Nodal - Aquí Abajo (Video Oficial),ChristianNodalVEVO,Spotify,0.638,0.437,-3.857,0.0332,0.282,0.0,0.0894,0.618,147.88,143.9,Calm/Positive,279912656,1426190,21064,297585871,0.00517,0.005095,8.79,4.888143177,1,1
1067,Alan Jackson,Remember When,Playlist: The Very Best Of Alan Jackson,compilation,Alan Jackson - Remember When (Official Music Video),alanjacksonVEVO,Youtube,0.559,0.301,-10.522,0.0294,0.708,0.000561,0.152,0.25,125.584,270.7,Sad/Mellow,249882562,1099163,43811,104962016,0.004574,0.004399,3.1,1.980263158,1,1
1068,Aleks Syntek,Por Volverte A Ver,De Noche En La Ciudad,album,Aleks Syntek - Por volverte a ver,AleksSyntekVEVO,Spotify,0.566,0.828,-4.626,0.0384,0.635,0.0,0.065,0.669,149.965,178.1,Happy/Energetic,24014149,91868,2950,34811932,0.003948,0.003826,1.03,12.73846154,1,1
1069,La Ley,Día Cero,Invisible,album,"La Ley - ""Día Cero"" (Video Oficial)",Warner Music México,Spotify,0.684,0.763,-6.861,0.046,0.0438,7.68e-05,0.0916,0.678,99.918,271.7,Happy/Energetic,38151851,127316,7168,49991476,0.003525,0.003337,1.48,8.329694323,1,1
1070,NewJeans,Hurt,NewJeans 1st EP 'New Jeans',single,NewJeans (???) 'Hurt' Official MV,HYBE LABELS,Youtube,0.599,0.446,-6.511,0.0833,0.731,0.0,0.105,0.567,179.877,177.9,Calm/Positive,15839865,568151,13191,0,0.036701,0.035868,0.0,4.247619048,1,1
1071,Damian Marley,Road To Zion,Welcome to Jamrock,album,HD Damian Marley - Road To Zion ft. Nas Official Video W/LYRICS,reggaereggaefansite,Spotify,0.724,0.696,-6.326,0.201,0.123,0.0,0.106,0.433,93.607,317.3,Angry/Intense,480002,7841,264,111282308,0.016885,0.016335,3.29,6.566037736,0,0
1072,Diego Verdaguer,Quién De Los Dos Será,Mexicano Hasta Las Pampas,album,Diego Verdaguer - Quién De Los Dos Será [Video Oficial],Diego Verdaguer,Youtube,0.644,0.311,-8.513,0.0356,0.522,5.14e-05,0.434,0.44,141.998,213.9,Sad/Mellow,126851308,394930,10002,53311121,0.003192,0.003113,1.57,0.716589862,1,1
1073,Banda MS de Sergio Lizárraga,Me Dejé Ir Con Todo,PUNTO Y APARTE,album,Banda MS de Sergio Lizárraga - Me Deje? Ir Con Todo (Video Oficial),Lizos Music,Spotify,0.527,0.466,-6.143,0.0384,0.472,0.0,0.289,0.829,116.447,152.8,Calm/Positive,5831184,28413,341,8575574,0.004931,0.004873,0.25,1.612456747,1,1
1074,Misfits,Hybrid Moments - C.I. Recording 1978,The Misfits Box Set,album,Misfits - Hybrid Moments,Subculture,Spotify,0.17,0.81,-9.339,0.0521,0.27,0.0445,0.104,0.547,193.791,102.3,Happy/Energetic,3259948,12743,1679,46787908,0.004424,0.003909,1.38,7.788461538,0,0
1075,Kendrick Lamar,Die Hard,Mr. Morale & The Big Steppers,album,Kendrick Lamar - Die Hard ft Blxst & Amanda Reifer (Music Video),Iam Visions,Spotify,0.775,0.736,-8.072,0.247,0.319,0.00116,0.127,0.362,100.988,239.0,Angry/Intense,40465,903,0,183161519,0.022316,0.022316,5.41,5.795275591,0,0
1076,Israel & Rodolffo,Marca Evidente - Ao Vivo,Marca Evidente,album,0,0,Spotify,0.524,0.843,-3.456,0.0309,0.309,0.0,0.681,0.47,103.107,190.4,Angry/Intense,0,0,0,39083115,0.0,0.0,1.15,1.237885463,0,0
1077,Stone Sour,Through Glass,Come What(ever) May [10th Anniversary Edition],album,Stone Sour - Through Glass [OFFICIAL VIDEO],Roadrunner Records,Spotify,0.545,0.753,-4.618,0.036,0.0417,0.0,0.389,0.434,105.754,282.9,Angry/Intense,88674096,591072,22979,307631211,0.006925,0.006666,9.08,1.935732648,1,1
1078,Mc Paiva ZS,Nois É os Cara,Nois É os Cara,single,"NOIS É OS CARA - Gabb MC, MC Paiva, MC Kadu, e MC Lemos (Love Funk) DJ WN",Love Funk,Youtube,0.732,0.537,-2.839,0.336,0.631,0.0,0.168,0.765,113.251,248.0,Happy/Energetic,84888364,570863,4240,15540142,0.006775,0.006725,0.46,3.196428571,1,1
1079,The Kiboomers,Rock a Bye Baby,Baby Sleep Music,album,Rock a bye Baby - The Kiboomers Preschool Nursery Rhymes - Nap Time Song,The Kiboomers - Kids Music Channel,Youtube,0.435,0.0668,-25.339,0.044,0.924,0.00161,0.11,0.077,80.059,103.5,Sad/Mellow,50031019,25268,0,21455374,0.000505,0.000505,0.63,0.607272727,1,1
1080,Zedd,Beautiful Now,True Colors,album,Zedd - Beautiful Now ft. Jon Bellion (Official Music Video),ZEDDVEVO,Spotify,0.628,0.833,-4.126,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,218.3,Happy/Energetic,211095129,1951726,45995,300184322,0.009464,0.009246,8.86,11.25675676,1,1
1081,Andrés Calamaro,Aunque no sea conmigo,Hijos del pueblo,album,Aunque no sea conmigo,Andrés Calamaro - Topic,Spotify,0.461,0.715,-6.246,0.0281,0.458,1.56e-05,0.719,0.455,86.09,212.6,Angry/Intense,1902044,16474,119,139132047,0.008724,0.008661,4.11,0.994436718,1,1
1082,Christopher von Uckermann,Baile de la Unidad,Sutil Universo,single,5. Christopher Von Uckermann - Baile de la Unidad (Audio Oficial),Christopher Von Uckermann,Spotify,0.571,0.703,-6.941,0.0916,0.0146,0.00123,0.106,0.369,98.0,154.7,Angry/Intense,17760,1027,77,96775,0.062162,0.057827,0.0,6.632075472,1,1
1083,Jubin Nautiyal,Dil Galti Kar Baitha Hai,Dil Galti Kar Baitha Hai,single,Dil Galti Kar Baitha Hai | Meet Bros Ft. Jubin Nautiyal | Mouni Roy | Manoj M | Ashish P | Bhushan K,T-Series,Youtube,0.612,0.78,-5.123,0.0814,0.0781,0.0,0.0593,0.554,92.059,273.3,Happy/Energetic,545408724,5986123,156578,39861245,0.011263,0.010975,1.18,13.153457,1,1
1084,Legião Urbana,Ainda É Cedo,Legião Urbana,album,Legião Urbana - Ainda É Cedo | Clipe,Heliomar Nascimento,Spotify,0.612,0.675,-10.39,0.0388,0.32,0.00093,0.0861,0.803,148.336,237.7,Happy/Energetic,53953,1961,137,46389775,0.038886,0.036346,1.37,7.839721254,0,0
1085,Redman,How High - Remix,How High,single,Method Man & Redman - How High Part 2 (Official Video),UPROXX Video,Youtube,0.816,0.841,-5.744,0.357,0.0395,1.4e-06,0.307,0.659,91.577,240.1,Happy/Energetic,25081830,191630,2717,20117129,0.007749,0.00764,0.59,2.739413681,0,0
1086,Aitana,Más De Lo Que Aposté,Más De Lo Que Aposté,single,"Aitana, Morat - Más De Lo Que Aposté",AitanaVEVO,Spotify,0.621,0.918,-3.01,0.0552,0.0754,0.0,0.13,0.834,151.988,205.0,Happy/Energetic,44343158,460610,11003,102347451,0.010636,0.010387,3.02,7.061538462,1,1
1087,NCT DREAM,Graduation,Candy - Winter Special Mini Album,single,NCT DREAM ??? ?? 'Graduation' Special Video,NCT DREAM,Spotify,0.4,0.663,-4.642,0.0712,0.426,0.0,0.141,0.41,169.772,237.1,Angry/Intense,2910703,337914,14303,5878579,0.121008,0.116094,0.17,4.70212766,1,1
1088,Ruth B.,Dandelions,Safe Haven,album,Ruth B. - Dandelions (Official Lyric Video),RuthBVEVO,Spotify,0.609,0.692,-2.958,0.0259,0.0157,0.0,0.0864,0.454,116.959,233.7,Angry/Intense,10037242,274954,4205,856614680,0.027812,0.027393,25.29,8.009259259,1,1
1089,Hardwell,Nothing Else Matters vs F*CKING SOCIETY - Hardwell Mashup,REBELS NEVER DIE (Deluxe Edition),album,Hardwell feat. Metallica - Nothing Else Matters vs F*CKING SOCIETY (Hardwell Mashup),Hardwell,Spotify,0.552,0.854,-6.389,0.0612,0.00109,0.85,0.836,0.0331,128.024,189.4,Angry/Intense,57973,3159,128,1906818,0.056699,0.054491,0.06,1.0215311,1,1
1090,HARDY,wait in the truck (feat. Lainey Wilson),the mockingbird & THE CROW,album,HARDY - wait in the truck (feat. Lainey Wilson) (Official Music Video),HARDYVEVO,Spotify,0.534,0.466,-6.98,0.0272,0.277,0.0,0.0979,0.23,140.0,277.7,Sad/Mellow,26683111,239052,9270,37249461,0.009306,0.008959,1.1,4.759959142,1,1
1091,Young Nudy,No Clue (feat. Lil Yachty),Nudy Land,album,"Young Nudy feat. Lil Yachty - ""No Clue"" OFFICIAL VERSION",StrictlyHits,Spotify,0.593,0.692,-10.082,0.483,0.169,0.0,0.1,0.708,131.07,209.6,Happy/Energetic,2392192,30946,405,16714708,0.013106,0.012936,0.49,6.92,1,1
1092,Amitabh Bhattacharya,Dance Ka Bhoot,Brahmastra (Original Motion Picture Soundtrack),album,Dance Ka Bhoot - Brahm?stra | Ranbir Kapoor | Alia Bhatt | Pritam | Arijit Singh | Amitabh B.,Sony Music India,Youtube,0.632,0.929,-5.297,0.128,0.0503,0.0,0.271,0.584,136.008,245.7,Happy/Energetic,63596476,544257,54606,24708296,0.009417,0.008558,0.73,3.42804428,1,1
1093,Alice In Chains,Nutshell,Jar Of Flies,album,Alice in Chains - Nutshell (Music Video),ChannelCoverTV,Spotify,0.384,0.561,-10.059,0.0296,0.373,0.253,0.0775,0.159,136.136,259.2,Angry/Intense,3762458,42620,2302,153621659,0.01194,0.011328,4.54,7.238709677,0,0
1094,Mike Perry,Told You So,Told You So,single,Mike Perry - Told You So (Ft. Orange Villa),Tropical House Records,Spotify,0.699,0.813,-4.177,0.112,0.0391,0.0,0.145,0.263,100.1,146.4,Angry/Intense,246066,5239,191,19333190,0.022067,0.021291,0.57,5.606896552,0,0
1095,Eyedress,Kiss Me Like It's the First Time,Let's Skip to the Wedding,album,EYEDRESS - KISS ME LIKE IT'S THE FIRST TIME (OFFICIAL VIDEO),EYEDRESS,Spotify,0.636,0.593,-10.269,0.0364,0.0755,0.859,0.0454,0.223,113.007,176.3,Angry/Intense,848380,27109,714,12139973,0.032795,0.031954,0.36,13.06167401,0,1
1096,Lil Peep,witchblades,CASTLES II,single,lil peep x lil tracy - witchblades (Official Video),Lil Peep,Spotify,0.634,0.54,-7.002,0.0777,0.0223,0.0,0.302,0.543,143.968,149.4,Happy/Energetic,253513571,2543685,87782,259222528,0.01038,0.010034,7.65,1.78807947,0,1
1097,Meghan Trainor,Lips Are Movin,Title (Deluxe),album,Meghan Trainor - Lips Are Movin (Official Music Video),MeghanTrainorVEVO,Youtube,0.775,0.825,-5.402,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182.7,Happy/Energetic,588338088,2573726,132274,384333791,0.004599,0.004375,11.35,7.432432432,1,1
1098,Benjamin Blümchen,Kapitel 01: Das große Gewitter (Folge 153),Folge 153: Das große Gewitter,album,Benjamin Blümchen - Das große Gewitter (Folge 153) | EXTRALANGE Hörprobe,Benjamin Blümchen TV,Spotify,0.517,0.451,-21.157,0.938,0.239,0.0,0.623,0.693,110.368,95.7,Calm/Positive,6583,62,0,68235,0.009418,0.009418,0.0,0.723916533,1,1
1099,Alessia Cara,Scars To Your Beautiful,Know-It-All,album,Alessia Cara - Scars To Your Beautiful (Official Video),AlessiaCaraVEVO,Spotify,0.573,0.739,-5.74,0.129,0.0285,0.0,0.111,0.451,97.085,230.2,Angry/Intense,130860083,2972328,88030,1162340580,0.023386,0.022714,34.32,6.657657658,1,1
1100,Código FN,Millennial,Corridos En Código,album,Código FN - Millennial (Video Oficial),CÓDIGO FN,Youtube,0.778,0.816,-5.886,0.081,0.327,0.0,0.147,0.845,100.086,164.4,Happy/Energetic,3834890,9137,130,3271859,0.002416,0.002383,0.1,5.551020408,0,0
1101,Black Sabbath,Heaven and Hell - 2008 Remaster,Heaven and Hell (2008 Remaster),album,Heaven and Hell,Black Sabbath - Topic,Youtube,0.329,0.673,-8.465,0.0296,0.0239,0.109,0.138,0.323,91.122,419.9,Angry/Intense,6179547,73778,122,0,0.011959,0.011939,0.0,4.876811594,1,1
1102,The Fray,Never Say Never,The Fray,album,The Fray - Never Say Never,thefrayVEVO,Spotify,0.23,0.492,-5.767,0.0317,0.568,8.18e-06,0.176,0.262,160.139,256.6,Sad/Mellow,54554358,369120,19482,206566798,0.007123,0.006766,6.1,2.795454545,1,1
1103,Rush,YYZ,Moving Pictures (2011 Remaster),album,Rush - YYZ,RushVEVO,Spotify,0.51,0.919,-8.244,0.0593,0.00205,0.809,0.068,0.386,141.053,265.8,Angry/Intense,1068982,40372,1845,41179962,0.039493,0.037767,1.22,13.51470588,1,1
1104,Ella Fitzgerald,Sleigh Ride,Ella Wishes You A Swinging Christmas (Expanded Edition),album,Ella Fitzgerald - Sleigh Ride (Official Video),EllaFitzgeraldVEVO,Spotify,0.508,0.287,-12.472,0.0523,0.764,0.0,0.153,0.644,154.759,176.0,Calm/Positive,554757,4589,88,130299557,0.008431,0.008272,3.85,1.875816993,1,1
